,logFC,logCPM,LR,PValue,DE,FDR
7:3742637|3918072,6.06226808689734,-2.11954758738529,4.70311118226289,0.0301080686268119,0,0.61174121255386
14:21284901|21290639,-5.07101716945051,-4.21225275074112,4.59151029235279,0.0321306899450636,0,0.624452974149714
12:104186468|104219094,4.9837493060739,-3.72422158544464,4.38747474995555,0.0362038980798942,0,0.658368662986791
5:90612815|90615281,6.02449134993368,-3.02553295256029,4.34826510596959,0.0370466668735103,0,0.658368662986791
5:87398430|87560307,-5.11328846695313,-3.99227845177405,4.26986347498542,0.0387940472786299,0,0.658368662986791
4:63264519|63282262,5.67288663894586,-3.04305385694128,4.0852705978619,0.0432585241320028,0,0.658368662986791
7:3720551|3898374,5.57368730811886,-3.12910376267231,4.048266764256,0.0442167211521497,0,0.658368662986791
17:35485163|35564006,5.24177941183858,-3.39765295962594,3.78857151939298,0.0516036707758297,0,0.658368662986791
8:93786931|93896421,-4.794298012636,-2.06982672123698,3.67048492970448,0.0553840681368952,0,0.658368662986791
7:105241093|105244406,3.87602743075464,-2.8645203575805,3.60446129259145,0.057624735556407,0,0.658368662986791
5:90620479|90622558,-4.64866902224205,-3.71558009000231,3.4004175777538,0.0651799166187983,0,0.658368662986791
15:81809987|81810127,-4.73959870950676,-4.46327081607255,3.22899009548528,0.0723452899278902,0,0.658368662986791
12:115876351|115916462,4.26255049263126,-4.14750266621985,3.21673762180553,0.0728887631691793,0,0.658368662986791
5:90612008|90612844,4.47912599715091,-3.82859642692187,3.12091016399677,0.0772935996380417,0,0.658368662986791
14:40843257|40843429,3.98379508700654,-4.07456377495806,2.97720607579602,0.0844449266029141,0,0.658368662986791
12:103733675|103863570,-4.14722191440594,-3.94583490328713,2.80801859723814,0.0937941568117176,0,0.658368662986791
7:105245507|105248533,4.28231637716063,-4.07555644049742,2.72537316013799,0.0987650359766909,0,0.658368662986791
9:103092408|103094671,-4.0019526790504,-2.9608711367332,2.69272988105156,0.100806973727865,0,0.658368662986791
5:145636536|145795693,4.09176186189142,-3.99910313495636,2.68457399841189,0.101324319662403,0,0.658368662986791
10:127626685|127648818,-3.21115335422186,-3.56306787566771,2.66431286661101,0.102622135505925,0,0.658368662986791
5:90619898|90620406,4.24549226627324,-4.42622924789978,2.64955524089261,0.103578872167713,0,0.658368662986791
17:35485163|35602109,-3.99681367597272,-4.01903378738597,2.6482425669982,0.10366444445703,0,0.658368662986791
